epoch,learning_rate,loss,val_loss
0,0.0003000000142492354,0.5254630446434021,2.4732916355133057
1,0.0003000000142492354,1.0330089330673218,9.270970344543457
2,0.0003000000142492354,1.9943758249282837,1.5723017454147339
3,0.0003000000142492354,0.1191377341747284,2.7130658626556396
4,0.0003000000142492354,0.8101235032081604,1.8147817850112915
5,0.0003000000142492354,1.2041752338409424,13.951082229614258
6,0.0003000000142492354,1.0680820941925049,6.321642875671387
7,0.0003000000142492354,2.3325154781341553,7.882064342498779
8,0.0001500000071246177,0.28087031841278076,9.513401985168457
9,0.0001500000071246177,0.49306148290634155,8.613204956054688
10,0.0001500000071246177,1.027791976928711,7.879324436187744
11,0.0001500000071246177,0.8731799125671387,1.8149393796920776
12,0.0001500000071246177,0.8273030519485474,4.764822006225586
13,7.500000356230885e-05,2.2300610542297363,13.124076843261719
14,7.500000356230885e-05,1.0964899063110352,13.371153831481934
15,7.500000356230885e-05,0.9705965518951416,5.4231157302856445
16,7.500000356230885e-05,1.039211392402649,15.825697898864746
17,7.500000356230885e-05,0.11538925766944885,10.830016136169434
18,3.7500001781154424e-05,1.430626392364502,6.979956150054932
19,3.7500001781154424e-05,1.7699693441390991,18.77558135986328
20,3.7500001781154424e-05,0.34030747413635254,6.322229862213135
21,3.7500001781154424e-05,0.20851735770702362,8.780635833740234
22,3.7500001781154424e-05,1.1832025051116943,10.832649230957031
23,1.8750000890577212e-05,0.383006751537323,11.567347526550293
24,1.8750000890577212e-05,0.4377371668815613,3.8637585639953613
25,1.8750000890577212e-05,0.9358808994293213,12.630363464355469
26,1.8750000890577212e-05,0.01368975080549717,14.92198371887207
27,1.8750000890577212e-05,0.8577859401702881,7.878942012786865
28,9.375000445288606e-06,0.22029857337474823,12.628935813903809
29,9.375000445288606e-06,0.35017287731170654,5.664787769317627
30,9.375000445288606e-06,0.30622145533561707,13.120966911315918
31,9.375000445288606e-06,0.7511072158813477,8.779386520385742
32,9.375000445288606e-06,0.9435722827911377,11.728650093078613
33,4.687500222644303e-06,0.2941378653049469,10.171468734741211
34,4.687500222644303e-06,1.4848589897155762,4.763453483581543
35,4.687500222644303e-06,1.4003665447235107,10.828636169433594
36,4.687500222644303e-06,0.3139162063598633,2.471484899520874
37,4.687500222644303e-06,0.10733084380626678,1.569881796836853
38,4.687500222644303e-06,0.21972300112247467,0.9145981669425964
39,4.687500222644303e-06,0.18649369478225708,4.027968883514404
40,4.687500222644303e-06,1.0461450815200806,7.713623046875
41,4.687500222644303e-06,0.7028805613517761,4.027862071990967
42,4.687500222644303e-06,0.8416410088539124,13.122136116027832
43,4.687500222644303e-06,0.5085176825523376,1.5704278945922852
44,2.3437501113221515e-06,0.388918399810791,9.436129570007324
45,2.3437501113221515e-06,0.9454874992370605,0.01306208036839962
46,2.3437501113221515e-06,1.0099029541015625,6.321270942687988
47,2.3437501113221515e-06,0.10214019566774368,18.52954864501953
48,2.3437501113221515e-06,0.10115726292133331,3.3708128929138184
49,2.3437501113221515e-06,0.01890525035560131,0.914304256439209
50,2.3437501113221515e-06,0.27707406878471375,10.172545433044434
51,1.1718750556610757e-06,0.31458911299705505,8.614108085632324
52,1.1718750556610757e-06,0.2139883190393448,6.321643829345703
53,1.1718750556610757e-06,0.9445743560791016,9.271108627319336
54,1.1718750556610757e-06,0.6880860328674316,7.465450763702393
55,1.1718750556610757e-06,1.0309560298919678,4.028295993804932
56,9.999999974752427e-07,0.22174884378910065,1.8137164115905762
57,9.999999974752427e-07,0.7330892086029053,0.012507964856922626
58,9.999999974752427e-07,0.7804151177406311,4.763545513153076
59,9.999999974752427e-07,1.0526503324508667,14.266507148742676
60,9.999999974752427e-07,0.1298244744539261,5.4205241203308105
61,9.999999974752427e-07,0.1486406773328781,6.320748805999756
62,9.999999974752427e-07,0.17033694684505463,20.33058738708496
63,9.999999974752427e-07,1.6236718893051147,8.613682746887207
64,9.999999974752427e-07,0.9425224661827087,7.142711639404297
65,9.999999974752427e-07,0.41067370772361755,4.029203414916992
66,9.999999974752427e-07,1.0021206140518188,7.878425121307373
67,9.999999974752427e-07,2.160247564315796,4.7634429931640625
68,9.999999974752427e-07,0.6988324522972107,7.878676891326904
69,9.999999974752427e-07,0.7705905437469482,0.9138064384460449
70,9.999999974752427e-07,0.014968023635447025,6.320822715759277
71,9.999999974752427e-07,0.23263238370418549,5.420931816101074
72,9.999999974752427e-07,0.6929392218589783,3.1281261444091797
73,9.999999974752427e-07,0.10791938006877899,6.321504592895508
74,9.999999974752427e-07,0.38311293721199036,2.4707517623901367
75,9.999999974752427e-07,1.7492679357528687,9.51407527923584
76,9.999999974752427e-07,1.5817351341247559,6.977615833282471
77,9.999999974752427e-07,0.2251659780740738,11.972184181213379
78,9.999999974752427e-07,0.23998598754405975,0.01316375657916069
79,9.999999974752427e-07,0.21317705512046814,3.3716516494750977
80,9.999999974752427e-07,2.613684892654419,0.012873458676040173
81,9.999999974752427e-07,0.7759853005409241,4.764599800109863
82,9.999999974752427e-07,0.3608715832233429,5.585815906524658
83,9.999999974752427e-07,1.484470248222351,11.729005813598633
84,9.999999974752427e-07,0.22525805234909058,3.3714101314544678
85,9.999999974752427e-07,0.21838389337062836,0.012818397022783756
86,9.999999974752427e-07,0.9661697149276733,0.012724241241812706
87,9.999999974752427e-07,0.7514681816101074,1.8146854639053345
88,9.999999974752427e-07,0.1067018210887909,10.171956062316895
89,9.999999974752427e-07,0.09978708624839783,1.8142931461334229
90,9.999999974752427e-07,1.4677324295043945,13.120933532714844
91,9.999999974752427e-07,0.694324254989624,6.565281867980957
92,9.999999974752427e-07,0.09972193092107773,3.8635408878326416
93,9.999999974752427e-07,0.853606104850769,3.8637802600860596
94,9.999999974752427e-07,0.23225335776805878,3.127474069595337
95,9.999999974752427e-07,1.002935767173767,2.470968723297119
96,9.999999974752427e-07,0.17746731638908386,6.321425914764404
97,9.999999974752427e-07,0.30060696601867676,1.5699642896652222
98,9.999999974752427e-07,0.20599360764026642,4.7630438804626465
