timestamp,steering_angle_pred,steering_angle_real,throttle,speed,error,response_time,collision_flag,distance,average_speed
2025-04-01 14:02:07.602810,0.30288735032081604,0.0,0.9082592529906353,0.0001,0.30288735032081604,0.12325596809387207,0,0.0,0.0001
2025-04-01 14:02:07.640782,0.30288735032081604,0.0,0.9082592529906353,0.0001,0.30288735032081604,0.0346522331237793,0,5.6605508041381844e-06,0.0001
2025-04-01 14:02:07.680245,0.309842586517334,0.0,0.9039868459552484,0.0655,0.309842586517334,0.036412954330444336,0,0.0011095290294647216,0.021900000000000003
2025-04-01 14:02:07.716792,0.309842586517334,0.0,0.9039868459552484,0.0655,0.309842586517334,0.03344988822937012,0,0.002265644532203674,0.0328
2025-04-01 14:02:07.754826,0.309842586517334,0.0,0.9039868459552484,0.0655,0.309842586517334,0.035017967224121094,0,0.003333902098274231,0.03934
2025-04-01 14:02:07.794564,0.309842586517334,0.0,0.9039868459552484,0.0655,0.309842586517334,0.03682518005371094,0,0.0044449123067092896,0.043699999999999996
2025-04-01 14:02:07.832378,0.309842586517334,0.0,0.9039868459552484,0.0655,0.309842586517334,0.03484702110290527,0,0.005609747282066345,0.04681428571428571
2025-04-01 14:02:07.869232,-0.13472817838191986,0.0,0.9802019873248896,0.8115,0.13472817838191986,0.03387093544006348,0,0.019335306175346373,0.1424
2025-04-01 14:02:07.906670,-0.5034101009368896,7.5722,0.7413053320497106,1.4523,8.075610100936888,0.034319162368774414,0,0.04335437546193695,0.28794444444444445
2025-04-01 14:02:07.943801,0.24471226334571838,7.7461,0.9310071145682157,1.9088,7.501387736654282,0.034287214279174805,0,0.07504967397914886,0.45003000000000004
2025-04-01 14:02:07.981184,-0.14519569277763367,7.7461,0.967737263198823,2.1148,7.891295692777634,0.034304141998291016,0,0.1103898413354721,0.6013727272727273
2025-04-01 14:02:08.018925,0.04684251919388771,7.7461,0.9818667158955703,2.525,7.6992574808061125,0.03474092483520508,0,0.15247850848215483,0.761675
2025-04-01 14:02:08.055417,-0.15192292630672455,7.7461,0.9549146688624015,2.9668,7.898022926306725,0.033358097076416016,0,0.20268749885129544,0.9313
2025-04-01 14:02:08.093439,-0.23619574308395386,7.7461,0.9154270553490189,3.3932,7.982295743083954,0.03482794761657715,0,0.258154351577095,1.10715
2025-04-01 14:02:08.130984,-0.09511473774909973,-3.3682,0.95457525376292,3.8146,3.2730852622509,0.03454995155334473,0,0.3227006146019668,1.2876466666666666
2025-04-01 14:02:08.167269,-0.03651377558708191,-12.5853,0.9550087311673763,4.1789,12.548786224412918,0.033319950103759766,0,0.3927911478987655,1.4683499999999998
2025-04-01 14:02:08.205537,-0.26728546619415283,6.1178,0.8778997239363744,4.5015,6.385085466194153,0.035249948501586914,0,0.46590605004689783,1.6467705882352939
2025-04-01 14:02:08.242045,-0.3186086118221283,-3.6299,0.8380487884477764,4.9169,3.311291388177872,0.03361368179321289,0,0.5496806245463638,1.8284444444444443
2025-04-01 14:02:08.277090,-0.316552996635437,1.1711,0.827884414721125,5.3632,1.487652996635437,0.032270193099975586,0,0.6370230604555435,2.014484210526316
2025-04-01 14:02:08.315314,-0.4712195098400116,1.1711,0.6998542819461392,5.5892,1.6423195098400116,0.035330772399902344,0,0.724854197856636,2.1932199999999997
2025-04-01 14:02:08.352183,0.05660386011004448,-3.7981,0.9060926341206426,6.0234,3.8547038601100443,0.034052133560180664,0,0.8275507515482559,2.3756095238095236
2025-04-01 14:02:08.387822,0.21811217069625854,-5.9049,0.8488879303691661,6.4355,6.123012170696258,0.03273320198059082,0,0.9338130159078063,2.5601499999999997
2025-04-01 14:02:08.424859,0.0914989486336708,-0.9128,0.8736872117739329,6.8685,1.0042989486336706,0.03407788276672363,0,1.043485551226448,2.747469565217391
2025-04-01 14:02:08.464777,-0.5054975748062134,-0.9128,0.5777837262400367,8.1655,0.40730242519378657,0.036947011947631836,0,1.1787215552444685,2.973220833333333
2025-04-01 14:02:08.500665,-0.5054975748062134,-0.9128,0.5777837262400367,8.1655,0.40730242519378657,0.03306269645690918,0,1.3238728935425415,3.1809119999999997
2025-04-01 14:02:08.538272,-0.5054975748062134,-0.9128,0.5777837262400367,8.1655,0.40730242519378657,0.034667015075683594,0,1.4553274416273727,3.3726269230769224
2025-04-01 14:02:08.574699,-0.5054975748062134,-11.7805,0.5724919648400367,8.2941,11.275002425193787,0.03350019454956055,0,1.594709723153305,3.5549037037037032
2025-04-01 14:02:08.612105,-0.47217464447021484,-11.7805,0.5940895975194262,8.5548,11.308325355529785,0.03438091278076172,0,1.734394615106491,3.733471428571428
2025-04-01 14:02:08.649467,-0.47217464447021484,5.4528,0.5881695990944262,8.6921,5.924974644470215,0.03444385528564453,0,1.8791960783613204,3.9044586206896543
2025-04-01 14:02:08.687552,-0.2981128692626953,2.2875,0.6989763571799631,9.212,2.5856128692626954,0.03507590293884277,0,2.033601107643242,4.081376666666666
2025-04-01 14:02:08.725251,-0.4686315953731537,-12.6374,0.5553432995930128,9.4877,12.168768404626846,0.03469204902648926,0,2.1952230376888044,4.255774193548386
2025-04-01 14:02:08.762195,-0.3730637729167938,-12.6374,0.6323346413120869,9.5601,12.264336227083206,0.033963918685913086,0,2.355958897121452,4.421534374999999
2025-04-01 14:02:08.797269,0.3539847135543823,-12.6374,0.6319415325698219,9.854,12.991384713554382,0.0320582389831543,0,2.5189915874550093,4.586154545454545
2025-04-01 14:02:08.835609,0.3500416576862335,-12.6374,0.6293074522842736,9.9632,12.987441657686233,0.03525805473327637,0,2.675464229516655,4.74430294117647
